timestamp,elapsed_s,pid,start_ticks,ppid,pgid,state,threads,rss_kib,vms_kib,cpu_percent,mem_percent,cpu_ticks,wchan
2026-09-18T09:11:28.424+00:00,6.557,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.526+00:00,6.659,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.526+00:00,6.659,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.628+00:00,6.762,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.629+00:00,6.762,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.731+00:00,6.865,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.731+00:00,6.865,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.833+00:00,6.967,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.834+00:00,6.967,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:28.936+00:00,7.070,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:28.936+00:00,7.070,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.038+00:00,7.172,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.039+00:00,7.172,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.141+00:00,7.274,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.141+00:00,7.274,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.243+00:00,7.377,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.243+00:00,7.377,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.346+00:00,7.479,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.347+00:00,7.479,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.449+00:00,7.582,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.449+00:00,7.582,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.551+00:00,7.685,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.552+00:00,7.685,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.654+00:00,7.787,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.654+00:00,7.787,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.757+00:00,7.890,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.757+00:00,7.890,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.859+00:00,7.993,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.859+00:00,7.993,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:29.961+00:00,8.095,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:29.961+00:00,8.095,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:30.063+00:00,8.197,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
2026-09-18T09:11:30.063+00:00,8.197,2445628,21778248,2445613,2445613,S,1,17792,24120,0.00,0.11189,4,do_select
2026-09-18T09:11:30.165+00:00,8.299,2445613,21778231,2445606,2445613,S,1,2048,2904,0.00,0.01288,5,do_wait
